Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits,Filter,CalGroup
524.6936,,,s,8.51E-09,1.04E-09,1.04E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
525.6876,,,s,9.39E-09,1.19E-09,1.19E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
526.4496,,,s,1.06E-08,1.31E-09,1.31E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
527.43,,,s,6.86E-09,8.40E-10,8.40E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
528.5043,,,s,8.99E-09,1.16E-09,1.16E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
529.414,,,s,9.65E-09,1.22E-09,1.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
530.2895,,,s,9.35E-09,1.20E-09,1.20E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
531.202,,,s,7.95E-09,9.96E-10,9.96E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
532.2262,,,s,8.50E-09,1.05E-09,1.05E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
533.1145,,,s,1.04E-08,1.36E-09,1.36E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
534.054,,,s,7.99E-09,1.02E-09,1.02E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
534.9119,,,s,9.58E-09,1.19E-09,1.19E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
535.7704,,,s,9.41E-09,1.21E-09,1.21E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
536.7015,,,s,8.67E-09,1.09E-09,1.09E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
537.6503,,,s,9.52E-09,1.19E-09,1.19E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
538.4728,,,s,1.02E-08,1.25E-09,1.25E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
539.318,,,s,8.02E-09,9.93E-10,9.93E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
540.428,,,s,8.02E-09,9.83E-10,9.83E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
541.4088,,,s,9.61E-09,1.22E-09,1.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
542.2248,,,s,9.47E-09,1.21E-09,1.21E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
543.242,,,s,6.64E-09,8.61E-10,8.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
544.411,,,s,7.60E-09,9.62E-10,9.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
545.4713,,,s,8.43E-09,1.07E-09,1.07E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
546.2712,,,s,1.01E-08,1.28E-09,1.28E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
547.1947,,,s,9.72E-09,1.20E-09,1.20E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
548.0814,,,s,8.60E-09,1.08E-09,1.08E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
548.9769,,,s,9.40E-09,1.15E-09,1.15E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
549.9003,,,s,8.78E-09,1.10E-09,1.10E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
550.953,,,s,7.56E-09,9.47E-10,9.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
552.111,,,s,7.61E-09,9.54E-10,9.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
553.096,,,s,8.97E-09,1.12E-09,1.12E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
553.9117,,,s,1.01E-08,1.23E-09,1.23E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
554.861,,,s,7.99E-09,1.01E-09,1.01E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
555.8819,,,s,8.48E-09,1.07E-09,1.07E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
556.919,,,s,8.28E-09,1.04E-09,1.04E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
557.8201,,,s,9.96E-09,1.22E-09,1.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
558.834,,,s,7.99E-09,1.01E-09,1.01E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
559.7652,,,s,9.21E-09,1.15E-09,1.15E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
560.738,,,s,7.85E-09,1.01E-09,1.01E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
561.767,,,s,7.65E-09,9.59E-10,9.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
562.8442,,,s,9.52E-09,1.19E-09,1.19E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
563.7355,,,s,8.55E-09,1.05E-09,1.05E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
564.5535,,,s,1.04E-08,1.29E-09,1.29E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
565.581,,,s,7.19E-09,9.20E-10,9.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
566.675,,,s,7.48E-09,9.37E-10,9.37E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
567.694,,,s,8.12E-09,1.03E-09,1.03E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
568.6623,,,s,9.02E-09,1.12E-09,1.12E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
569.704,,,s,6.64E-09,8.31E-10,8.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
570.851,,,s,7.09E-09,9.62E-10,9.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
571.8694,,,s,9.49E-09,1.19E-09,1.19E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
572.813,,,s,7.81E-09,9.78E-10,9.78E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
573.9263,,,s,8.12E-09,1.04E-09,1.04E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
574.905,,,s,8.20E-09,1.01E-09,1.01E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
575.961,,,s,7.97E-09,9.98E-10,9.98E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
577.014,,,s,7.31E-09,9.37E-10,9.37E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
578.104,,,s,7.47E-09,9.26E-10,9.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
579.181,,,s,8.00E-09,9.90E-10,9.90E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
580.226,,,s,8.10E-09,1.00E-09,1.00E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
581.224,,,s,7.36E-09,9.22E-10,9.22E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
582.381,,,s,7.44E-09,9.14E-10,9.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
583.489,,,s,7.32E-09,9.16E-10,9.16E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
584.5964,,,s,8.70E-09,1.08E-09,1.08E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
585.5728,,,s,9.04E-09,1.11E-09,1.11E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
586.618,,,s,7.64E-09,9.67E-10,9.67E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
587.5701,,,s,9.47E-09,1.20E-09,1.20E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
588.601,,,s,6.58E-09,8.52E-10,8.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
589.873,,,s,7.59E-09,9.40E-10,9.40E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
590.846,,,s,8.19E-09,1.00E-09,1.00E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
592.015,,,s,7.21E-09,9.06E-10,9.06E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
593.197,,,s,7.52E-09,9.43E-10,9.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
594.0983,,,s,9.78E-09,1.22E-09,1.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
595.057,,,s,9.71E-09,1.19E-09,1.19E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
595.989,,,s,7.55E-09,9.36E-10,9.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
596.943,,,s,8.99E-09,1.11E-09,1.11E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
598.034,,,s,8.02E-09,1.01E-09,1.01E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
599.103,,,s,7.94E-09,1.01E-09,1.01E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
600.068,,,s,8.27E-09,1.05E-09,1.05E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
601.0853,,,s,9.20E-09,1.14E-09,1.14E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
602.054,,,s,7.61E-09,9.43E-10,9.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
603.1151,,,s,9.22E-09,1.17E-09,1.17E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
604.327,,,s,4.67E-09,6.12E-10,6.12E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
605.778,,,s,7.16E-09,8.86E-10,8.86E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
606.917,,,s,8.15E-09,1.02E-09,1.02E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
607.986,,,s,6.81E-09,8.53E-10,8.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
609.1383,,,s,8.42E-09,1.10E-09,1.10E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
610.118,,,s,7.52E-09,9.41E-10,9.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
611.1466,,,s,8.42E-09,1.04E-09,1.04E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
612.1817,,,s,8.55E-09,1.05E-09,1.05E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
613.22,,,s,6.89E-09,8.47E-10,8.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
614.352,,,s,7.79E-09,9.86E-10,9.86E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
615.527,,,s,7.69E-09,9.52E-10,9.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
616.676,,,s,5.62E-09,7.44E-10,7.44E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
618.134,,,s,6.59E-09,8.07E-10,8.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
619.205,,,s,8.31E-09,1.02E-09,1.02E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
620.2114,,,s,8.51E-09,1.07E-09,1.07E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
621.256,,,s,8.02E-09,1.04E-09,1.04E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
622.307,,,s,6.88E-09,8.71E-10,8.71E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
623.4163,,,s,8.89E-09,1.11E-09,1.11E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
624.437,,,s,7.40E-09,9.59E-10,9.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
625.505,,,s,7.75E-09,9.59E-10,9.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
626.795,,,s,5.64E-09,7.14E-10,7.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
627.9007,,,s,1.01E-08,1.27E-09,1.27E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
628.989,,,s,5.99E-09,7.94E-10,7.94E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
630.407,,,s,5.60E-09,7.43E-10,7.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
631.554,,,s,7.88E-09,9.87E-10,9.87E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
632.6417,,,s,9.27E-09,1.15E-09,1.15E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
633.624,,,s,7.50E-09,9.39E-10,9.39E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
634.6,,,s,8.00E-09,1.00E-09,1.00E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
635.816,,,s,6.44E-09,8.16E-10,8.16E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
637.073,,,s,6.66E-09,8.34E-10,8.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
638.226,,,s,7.41E-09,9.39E-10,9.39E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
639.466,,,s,7.21E-09,9.14E-10,9.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
640.605,,,s,7.30E-09,9.04E-10,9.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
641.782,,,s,6.67E-09,8.27E-10,8.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
643.137,,,s,6.10E-09,7.50E-10,7.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
644.309,,,s,7.60E-09,9.42E-10,9.42E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
645.499,,,s,7.24E-09,9.07E-10,9.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
646.61,,,s,7.64E-09,9.36E-10,9.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
647.82,,,s,6.34E-09,7.85E-10,7.85E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
649.087,,,s,6.51E-09,7.97E-10,7.97E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
650.309,,,s,7.52E-09,9.63E-10,9.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
651.2861,,,s,8.27E-09,1.04E-09,1.04E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
652.428,,,s,6.79E-09,8.70E-10,8.70E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
653.675,,,s,5.87E-09,7.35E-10,7.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
655.003,,,s,7.58E-09,9.60E-10,9.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
656.189,,,s,6.96E-09,8.62E-10,8.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
657.379,,,s,7.18E-09,8.89E-10,8.89E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
658.433,,,s,7.74E-09,9.59E-10,9.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
659.553,,,s,7.31E-09,8.95E-10,8.95E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
660.742,,,s,6.63E-09,8.21E-10,8.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
661.828,,,s,8.08E-09,1.01E-09,1.01E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
662.932,,,s,7.81E-09,9.78E-10,9.78E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
664.061,,,s,6.94E-09,8.70E-10,8.70E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
665.246,,,s,7.41E-09,9.39E-10,9.39E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
666.359,,,s,6.55E-09,8.30E-10,8.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
667.554,,,s,7.97E-09,1.03E-09,1.03E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
668.773,,,s,5.81E-09,7.36E-10,7.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
670.087,,,s,5.31E-09,7.12E-10,7.12E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
671.629,,,s,6.06E-09,7.59E-10,7.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
673.049,,,s,5.59E-09,6.84E-10,6.84E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
674.458,,,s,7.03E-09,8.90E-10,8.90E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
675.686,,,s,5.89E-09,7.46E-10,7.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
677.093,,,s,6.32E-09,8.19E-10,8.19E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
678.319,,,s,7.06E-09,8.85E-10,8.85E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
679.518,,,s,6.41E-09,7.94E-10,7.94E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
680.723,,,s,7.95E-09,9.85E-10,9.85E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
681.821,,,s,7.34E-09,9.09E-10,9.09E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
683.04,,,s,6.47E-09,8.20E-10,8.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
684.319,,,s,5.82E-09,7.46E-10,7.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
685.772,,,s,5.43E-09,6.95E-10,6.95E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
687.189,,,s,6.32E-09,7.92E-10,7.92E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
688.475,,,s,6.74E-09,8.34E-10,8.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
689.4814,,,s,9.32E-09,1.17E-09,1.17E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
690.699,,,s,5.90E-09,7.56E-10,7.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
691.886,,,s,7.10E-09,8.89E-10,8.89E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
693.008,,,s,7.03E-09,8.80E-10,8.80E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
694.341,,,s,5.61E-09,7.27E-10,7.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
695.711,,,s,7.09E-09,8.78E-10,8.78E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
696.958,,,s,6.73E-09,8.34E-10,8.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
698.086,,,s,7.38E-09,9.14E-10,9.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
699.461,,,s,5.09E-09,6.45E-10,6.45E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
700.877,,,s,6.33E-09,8.11E-10,8.11E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
702.067,,,s,7.73E-09,9.68E-10,9.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
703.185,,,s,6.35E-09,7.95E-10,7.95E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
704.615,,,s,5.71E-09,7.15E-10,7.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
706.002,,,s,6.40E-09,8.02E-10,8.02E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
707.344,,,s,6.26E-09,8.02E-10,8.02E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
708.601,,,s,6.05E-09,7.50E-10,7.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
710.298,,,s,4.89E-09,6.27E-10,6.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
711.695,,,s,5.77E-09,7.65E-10,7.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
713.002,,,s,6.30E-09,7.72E-10,7.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
714.462,,,s,5.94E-09,7.53E-10,7.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
715.668,,,s,6.73E-09,8.44E-10,8.44E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
716.992,,,s,6.66E-09,8.44E-10,8.44E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
718.368,,,s,4.94E-09,6.05E-10,6.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
719.906,,,s,6.51E-09,8.25E-10,8.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
721.185,,,s,6.23E-09,7.81E-10,7.81E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
722.563,,,s,5.51E-09,6.82E-10,6.82E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
724.019,,,s,5.85E-09,7.17E-10,7.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
725.438,,,s,6.04E-09,7.49E-10,7.49E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
726.876,,,s,6.54E-09,8.01E-10,8.01E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
728.21,,,s,5.79E-09,7.26E-10,7.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
729.584,,,s,6.28E-09,8.08E-10,8.08E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
730.962,,,s,6.07E-09,7.61E-10,7.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
732.415,,,s,5.19E-09,6.43E-10,6.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
733.858,,,s,6.21E-09,7.69E-10,7.69E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
735.231,,,s,6.52E-09,7.98E-10,7.98E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
736.695,,,s,4.32E-09,5.53E-10,5.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
738.429,,,s,6.59E-09,8.16E-10,8.16E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
739.871,,,s,4.45E-09,5.51E-10,5.51E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
741.455,,,s,6.82E-09,8.45E-10,8.45E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
742.803,,,s,5.75E-09,7.37E-10,7.37E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
744.175,,,s,5.32E-09,6.89E-10,6.89E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
745.633,,,s,7.14E-09,8.84E-10,8.84E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
746.907,,,s,6.06E-09,7.68E-10,7.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
